0.1077032961426901,0.04000000000000001,0.1,0.0,46.51652123260442,287.9,219.89999999999998,0,0.2,0.0,0,0
0.2,0.0,0.2,0.0,46.51652123260442,287.7,219.7,0,0.30000000000000004,0.0,0,0
0.30265491900843117,0.04000000000000001,0.30000000000000004,0.0,46.476521232604455,287.4,219.39999999999998,0,0.4,0.0,0,0
0.4,0.0,0.4,0.0,46.476521232604455,287.0,219.0,0,0.5,0.0,0,0
0.5015974481593781,0.04000000000000001,0.5,0.0,46.43652123260449,286.5,218.5,0,0.6,0.0,0,0
0.6,0.0,0.6,0.0,46.43652123260449,285.9,217.89999999999998,0,0.7,0.0,0,0
0.7011419257183241,0.04000000000000001,0.7,0.0,46.39652123260453,285.2,217.2,0,0.7999999999999999,0.0,0,0
0.7999999999999999,0.0,0.7999999999999999,0.0,46.39652123260453,284.4,216.39999999999998,0,0.8999999999999999,0.0,0,0
0.9008884503644166,0.04000000000000001,0.8999999999999999,0.0,46.356521232604564,283.5,215.5,0,0.9999999999999999,0.0,0,0
0.9999999999999999,0.0,0.9999999999999999,0.0,46.356521232604564,282.5,214.5,0,1.0999999999999999,0.0,0,0
1.1007270324653609,0.04000000000000001,1.0999999999999999,0.0,46.3165212326046,281.4,213.39999999999998,0,1.2,0.0,0,0
1.2,0.0,1.2,0.0,46.3165212326046,280.2,212.2,0,1.3,0.0,0,0
1.3006152390311287,0.04000000000000001,1.3,0.0,46.27652123260464,278.9,210.89999999999998,0,1.4000000000000001,0.0,0,0
1.4000000000000001,0.0,1.4000000000000001,0.0,46.27652123260464,277.5,209.5,0,1.5000000000000002,0.0,0,0
1.5005332385522157,0.04000000000000001,1.5000000000000002,0.0,46.23652123260467,276.0,208.0,0,1.6000000000000003,0.0,0,0
1.6000000000000003,0.0,1.6000000000000003,0.0,46.23652123260467,274.4,206.39999999999998,0,1.7000000000000004,0.0,0,0
1.7004705231199986,0.04000000000000001,1.7000000000000004,0.0,46.19652123260471,272.7,204.7,0,1.8000000000000005,0.0,0,0
1.8000000000000005,0.0,1.8000000000000005,0.0,46.19652123260471,270.9,202.89999999999998,1,1.7000000000000006,0.0,0,0
1.7004705231199986,0.04000000000000001,1.7000000000000006,0.0,46.156521232604746,269.2,201.2,1,1.6000000000000008,0.0,0,0
1.6000000000000008,0.0,1.6000000000000008,0.0,46.156521232604746,267.59999999999997,199.59999999999997,1,1.5000000000000009,0.0,0,0
1.5005332385522163,0.04000000000000001,1.5000000000000009,0.0,46.11652123260478,266.09999999999997,198.09999999999997,1,1.400000000000001,0.0,0,0
1.400000000000001,0.0,1.400000000000001,0.0,46.11652123260478,264.7,196.7,1,1.3000000000000012,0.0,0,0
1.3006152390311299,0.04000000000000001,1.3000000000000012,0.0,46.07652123260482,263.4,195.39999999999998,1,1.2000000000000013,0.0,0,0
1.2000000000000013,0.0,1.2000000000000013,0.0,46.07652123260482,262.2,194.2,1,1.1000000000000014,0.0,0,0
1.1007270324653624,0.04000000000000001,1.1000000000000014,0.0,46.036521232604855,261.09999999999997,193.09999999999997,1,1.0000000000000016,0.0,0,0
1.0000000000000016,0.0,1.0000000000000016,0.0,46.036521232604855,260.09999999999997,192.09999999999997,1,0.9000000000000017,0.0,0,0
0.9008884503644183,0.04000000000000001,0.9000000000000017,0.0,45.99652123260489,259.2,191.2,1,0.8000000000000018,0.0,0,0
0.8000000000000018,0.0,0.8000000000000018,0.0,45.99652123260489,258.4,190.39999999999998,1,0.7000000000000017,0.0,0,0
0.7011419257183259,0.04000000000000001,0.7000000000000017,0.0,45.95652123260493,257.7,189.7,1,0.6000000000000016,0.0,0,0
0.6000000000000016,0.0,0.6000000000000016,0.0,45.95652123260493,257.09999999999997,189.09999999999997,1,0.5000000000000016,0.0,0,0
0.5015974481593797,0.04000000000000001,0.5000000000000016,0.0,45.916521232604964,256.59999999999997,188.59999999999997,1,0.4000000000000015,0.0,0,0
0.4000000000000015,0.0,0.4000000000000015,0.0,45.916521232604964,256.2,188.2,1,0.30000000000000154,0.0,0,0
0.30265491900843267,0.04000000000000001,0.30000000000000154,0.0,45.876521232605,255.89999999999998,187.89999999999998,1,0.20000000000000157,0.0,0,0
0.20000000000000157,0.0,0.20000000000000157,0.0,45.876521232605,255.7,187.7,1,0.10000000000000159,0.0,0,0
0.10770329614269156,0.04000000000000001,0.10000000000000159,0.0,45.83652123260504,255.59999999999997,187.59999999999997,1,1.582067810090848e-15,0.0,0,0
1.582067810090848e-15,0.0,1.582067810090848e-15,0.0,45.83652123260504,255.59999999999997,187.59999999999997,1,-0.09999999999999842,0.0,0,0
0.10770329614268861,0.04000000000000001,-0.09999999999999842,0.0,45.79652123260507,255.7,187.7,1,-0.19999999999999843,0.0,0,0
0.19999999999999843,0.0,-0.19999999999999843,0.0,45.79652123260507,255.89999999999998,187.89999999999998,1,-0.29999999999999843,0.0,0,0
0.30265491900842956,0.04000000000000001,-0.29999999999999843,0.0,45.75652123260511,256.2,188.2,1,-0.39999999999999847,0.0,0,0
0.39999999999999847,0.0,-0.39999999999999847,0.0,45.75652123260511,256.59999999999997,188.59999999999997,1,-0.4999999999999985,0.0,0,0
0.5015974481593766,0.04000000000000001,-0.4999999999999985,0.0,45.716521232605146,257.09999999999997,189.09999999999997,1,-0.5999999999999985,0.0,0,0
0.5999999999999985,0.0,-0.5999999999999985,0.0,45.716521232605146,257.7,189.7,1,-0.6999999999999986,0.0,0,0
0.7011419257183228,0.04000000000000001,-0.6999999999999986,0.0,45.67652123260518,258.4,190.39999999999998,1,-0.7999999999999987,0.0,0,0
